d,n,eps_c,eps_m,lamb,unreg_pp_test_mean,unreg_nonpp_test_mean,reg_pp_test_mean,reg_nonpp_test_mean,unreg_jorg_max_test_mean,unreg_jorg_avg_test_mean,type1_nonpriv_loss,reg_jorg_max_test_mean,reg_jorg_avg_test_mean,type2_nonpriv_loss,unreg_pp_test_std,unreg_nonpp_test_std,unreg_jorg_max_test_std,unreg_jorg_avg_test_std,reg_pp_test_std,reg_nonpp_test_std,reg_jorg_max_test_std,reg_jorg_avg_test_std,unreg_pp_baseline_test_mean,unreg_jorg_baseline_test_mean,jorg_baseline_test_mean,unreg_pp_baseline_test_std,unreg_jorg_baseline_test_std,jorg_baseline_test_std
30,100,0.01,0.05,50.0,0.07450285181733134,58.50799967024694,9.82168768493138,8910.321334733826,0.09511534073326434,0.32521606490944077,3.5113112889680224e-31,13.06498140770952,48.832224468438305,0.010577586795678405,0.08354692676452093,68.77342921504759,0.11173535046337021,0.3735251945850446,3.5822425356737257,3245.5155508759917,5.69418578650108,19.34426311843541,3.5113112889680224e-31,3.5113112889680224e-31,58.33138341476747,0.0,0.0,67.59139054373011
30,100,0.01,0.05,75.0,0.03238439058457753,19.720380265835733,5.010584912789799,4552.9103656630205,0.0392800105670125,0.12036268410505188,3.5113112889680224e-31,6.645092838656425,25.13875916509523,0.010892342670193072,0.032881310655917685,22.817121418606312,0.04330212732641343,0.13657492027526516,1.8356138726970004,1687.352230436589,2.8932362516386974,9.981207382806172,3.5113112889680224e-31,3.5113112889680224e-31,19.54375129370456,0.0,0.0,22.178847857303335
30,100,0.01,0.05,100.0,0.021055669176740698,9.676703933173913,3.2279788512029737,2951.897035256821,0.02446784422169795,0.06352577570178652,3.5113112889680224e-31,4.328908323305159,16.127757513717015,0.011060548507930815,0.01920916725994437,11.629868307190113,0.02415415290909078,0.07089354012052747,1.1937156905799535,1078.1999748374471,1.9332066122407674,6.313221141036948,3.5113112889680224e-31,3.5113112889680224e-31,9.633700854442987,0.0,0.0,11.137613493098023
30,100,0.01,0.05,125.0,0.01718103006280344,5.596585294964992,2.362220113498808,2126.905706164715,0.018722165517388298,0.041488445472146855,3.5113112889680224e-31,3.1331627699285534,11.745749712790479,0.011165229101041892,0.014000771611558467,6.400206768220917,0.016482186369597848,0.045237310159140995,0.8581094039527396,785.5439489055486,1.3807186036428765,4.625068045932699,3.5113112889680224e-31,3.5113112889680224e-31,5.6968708491576034,0.0,0.0,6.666938866099052
30,100,0.01,0.05,150.0,0.015007616011012451,3.6300139238953575,1.8452778621857728,1680.2939898021891,0.01604461774825634,0.03089901011438638,3.5113112889680224e-31,2.4576507054499306,9.124292753430954,0.011236655644126087,0.01083986200864141,4.256064086851928,0.012806962875207203,0.031541362804489104,0.6651920443911974,620.7139389276223,1.0902235317669076,3.5942414580393263,3.5113112889680224e-31,3.5113112889680224e-31,3.663365822348914,0.0,0.0,4.196179334831365
30,100,0.01,0.05,175.0,0.013943877363920009,2.596934420820221,1.518750640615552,1363.1551464172098,0.014482732063509144,0.025129607125001337,3.5113112889680224e-31,2.0057850592219837,7.46022857574907,0.011288502191564563,0.008839984904117554,3.0358608698052443,0.009996048704561663,0.025245343961345625,0.5566269060566115,496.3631104767288,0.8782955669779363,2.9054978264157256,3.5113112889680224e-31,3.5113112889680224e-31,2.57784221194437,0.0,0.0,2.9928747753117007
30,100,0.01,0.05,200.0,0.01317894634192749,1.8823966383271384,1.2794468430015593,1143.8146263145723,0.013764780917883612,0.02101410892805614,3.5113112889680224e-31,1.6994824044350776,6.292544592655809,0.011327849435442345,0.007346996928939254,2.215588867280684,0.008547061211194532,0.01905232743757253,0.46696817303632904,427.41083682064766,0.749889459695984,2.4727125582117164,3.5113112889680224e-31,3.5113112889680224e-31,1.9091984386819636,0.0,0.0,2.2080217420930657
30,100,0.01,0.05,300.0,0.012150361121343746,0.7757899515135378,0.782511994352779,703.3400571920613,0.012419233363300402,0.015569478869453821,3.5113112889680224e-31,1.0373453032781494,3.860017919930747,0.011421238102512422,0.0045392618039326515,0.9106962814585006,0.005360754178399632,0.01120245953277576,0.28527010280675763,258.231207321148,0.45853163584299156,1.521425853459992,3.5113112889680224e-31,3.5113112889680224e-31,0.7824846375291109,0.0,0.0,0.9295350799406681
30,100,0.01,0.05,400.0,0.011823979286930063,0.42323971176497605,0.561510180162195,504.4439684897512,0.011939662911916562,0.013558102743814983,3.5113112889680224e-31,0.7468012618270892,2.7568228035506386,0.011468780581364735,0.003335114144408922,0.4995095029436277,0.0038754307037558097,0.0078080246814248595,0.20410434795728613,185.23570257923026,0.32411737518490946,1.0702156488531966,3.5113112889680224e-31,3.5113112889680224e-31,0.41610566963343343,0.0,0.0,0.47995386363173137
30,100,0.01,0.05,500.0,0.0116668433824676,0.2652617110785741,0.44031352289781206,393.27069461522194,0.011779986376405803,0.012763996402698461,3.5113112889680224e-31,0.5818558472485854,2.138232835265651,0.011497583448321651,0.002583611601311448,0.3040193189174661,0.003074674987497929,0.005975090803279376,0.15594365077556777,144.96400385447166,0.2514135253193133,0.8289887255590129,3.5113112889680224e-31,3.5113112889680224e-31,0.26559295277515904,0.0,0.0,0.3053515891982259
30,100,0.01,0.05,1000.0,0.011594220832165261,0.07078920586645768,0.21298963926255382,184.44232166773494,0.011585559574308056,0.011852222740688144,3.5113112889680224e-31,0.2815353340756935,1.0191026873375317,0.011555824048452762,0.0012851518160153597,0.07789950587776655,0.0014534651897879255,0.0028931223959361074,0.07366912357094281,67.03063809304349,0.1198558487734087,0.3993728957161846,3.5113112889680224e-31,3.5113112889680224e-31,0.06987421262024344,0.0,0.0,0.07670787145988614
30,100,0.01,0.1,0.01,1504459580.1052492,1083094134673.3872,1542141781.0482621,1097635638846.4062,2197710876.8926854,5467210861.7986145,3.5113112889680224e-31,2275660625.044126,5690094877.643289,0.0003319538804134659,1758126517.440892,1262027745899.6133,2664631338.320534,6353896731.851854,1690415975.189516,1257725954231.543,2721634160.0443697,6420417143.43302,3.5113112889680224e-31,3.5113112889680224e-31,1034835462658.3643,0.0,0.0,1182133780695.1516
30,100,0.01,0.1,0.1,1631346.7056765778,1124093143.017809,2133503.0674779373,1465050597.1364155,2367285.2983287997,6051632.657558614,3.5113112889680224e-31,3067879.5660225363,7711263.398168982,0.0019653977669751807,1882365.8514755683,1339234976.5944018,2907557.475954911,7046505.03715598,2028877.4963641025,1327091048.752384,2920919.2334376825,7264361.502981326,3.5113112889680224e-31,3.5113112889680224e-31,1134351550.71799,0.0,0.0,1338477397.9695704
30,100,0.01,0.1,0.5,14793.197958546143,10079447.384731915,37950.45288031823,26128500.791717682,21747.770893211793,53463.48266917815,3.5113112889680224e-31,54616.3759978734,137044.96701226334,0.0035784629854787187,17018.704791108783,11625907.750657205,26151.24742382963,61938.70075719858,21881.78131670592,15381447.065353429,34998.94948211299,82190.89789474272,3.5113112889680224e-31,3.5113112889680224e-31,10282875.309930027,0.0,0.0,11717196.584797055
30,100,0.01,0.1,1.0,2038.7135378074474,1450604.0639193135,8348.15808411654,5788546.243540364,2923.442029950314,7331.034024894485,3.5113112889680224e-31,11907.005683729036,30117.052945605457,0.004288872120028167,2420.0671862724057,1704805.8341691706,3537.2080359100937,8394.66657180616,3773.6644005446374,2614673.8883416094,6451.105587477789,14290.429005887565,3.5113112889680224e-31,3.5113112889680224e-31,1397648.7657798973,0.0,0.0,1581766.3348959524
30,100,0.01,0.1,3.0,93.96888217036623,64837.692172027135,958.8118798988471,659779.1670602056,137.4281294783684,341.9410148399482,3.5113112889680224e-31,1369.1265215353296,3486.7343221784263,0.005836399994095635,109.96998536210194,75166.40802198938,173.39583990138036,407.59532683744925,369.38925750164316,251351.0466202432,632.5631755087987,1402.6095414044876,3.5113112889680224e-31,3.5113112889680224e-31,65203.508302038135,0.0,0.0,75296.97973741422
30,100,0.01,0.1,5.0,23.074899993348883,16198.754288390148,380.82703395709575,262357.5578159445,33.96431447618086,81.61926451541284,3.5113112889680224e-31,544.490349445263,1371.606046317935,0.0067909609393411695,26.464411698819184,19015.6686400831,42.90967557635539,95.14531411717935,141.53079684249917,96247.91308934266,249.63634891047664,539.040304732412,3.5113112889680224e-31,3.5113112889680224e-31,16147.356873144668,0.0,0.0,18485.027905747826
30,100,0.01,0.1,7.0,9.267689725217165,6489.70817280505,211.96066161860782,146015.55494968672,13.681535816725942,34.55556778435511,3.5113112889680224e-31,302.67835700015866,763.4316682073314,0.007468569510989973,10.778552026307814,7648.694918698885,16.838643080196725,41.44836216905727,79.95479529704473,54353.78981964037,140.0332018601923,295.89628127407883,3.5113112889680224e-31,3.5113112889680224e-31,6405.40878063175,0.0,0.0,7453.242849770935
30,100,0.01,0.1,10.0,3.6823229624810834,2484.678889363453,115.49290716588847,80217.33958200297,5.168914445302142,13.286454020028728,3.5113112889680224e-31,164.357109605799,417.6872724806169,0.008187676466195335,4.306209168710622,2892.6680645926135,6.378061987040262,15.649471371484607,43.223931882153806,29624.379966564386,74.89092955347259,163.11845724465223,3.5113112889680224e-31,3.5113112889680224e-31,2507.366585871165,0.0,0.0,2901.5391644987235
30,100,0.01,0.1,15.0,1.2706179003312656,881.3152806228675,59.42812858886564,41341.28203924548,1.8608095407049536,4.511390895724819,3.5113112889680224e-31,85.49538848125377,217.1755557592755,0.008954832186371532,1.4587509331603483,1030.6895495513781,2.257454581443983,5.2167582942806785,21.817773728065575,15212.760845681592,39.478615869086774,84.50824310414951,3.5113112889680224e-31,3.5113112889680224e-31,878.3149964122478,0.0,0.0,1007.2706122323202
30,100,0.01,0.1,20.0,0.6184039090828839,416.86508269265835,37.76049204268709,26022.40267679997,0.8693474761668258,2.180419706213249,3.5113112889680224e-31,54.044955256667095,137.14530971429795,0.009440961643857198,0.7211793992033629,478.93245781495693,1.0387525564353095,2.60001836849795,13.920213912090603,9532.86960532033,24.608355119354957,52.90753112120021,3.5113112889680224e-31,3.5113112889680224e-31,418.13840120836056,0.0,0.0,491.8118541116192
30,100,0.01,0.1,25.0,0.34842548422937325,232.4505510805943,26.61128683124951,18565.725200937133,0.49571090426378944,1.2738859662650945,3.5113112889680224e-31,38.375831816770116,97.43730642555822,0.00977674986862619,0.3944486050253727,264.50104820971643,0.5988833705404286,1.4982332371012177,9.990796731441058,6890.199593262046,17.47508181617153,37.93622147994115,3.5113112889680224e-31,3.5113112889680224e-31,240.0059055694715,0.0,0.0,278.26367974113873
30,100,0.01,0.1,50.0,0.06031440937267373,34.86244965046095,7.710060308309074,5331.965173092851,0.08292127663051999,0.1910635046952739,3.5113112889680224e-31,11.136853844018482,28.05163681393943,0.010577586795678405,0.06822624996826505,40.23234047764806,0.09448862207090876,0.21990645607273032,2.8488863727550773,1970.0911670078149,5.0171604368099585,10.77160981095688,3.5113112889680224e-31,3.5113112889680224e-31,34.39451379317118,0.0,0.0,38.80289605910634
30,100,0.01,0.1,75.0,0.027055580030067305,11.92886624886427,3.906167612674451,2716.9354225759625,0.034617891069631083,0.07143435079075594,3.5113112889680224e-31,5.654928480535286,14.351735132800354,0.010892342670193072,0.027216642189214015,13.757740731384958,0.03704327873534458,0.08226038349548316,1.4360674736784322,999.6138223355641,2.602836425811462,5.519986361588597,3.5113112889680224e-31,3.5113112889680224e-31,11.757150726559596,0.0,0.0,13.621146257087707
30,100,0.01,0.1,100.0,0.018785193452391474,5.755729065890756,2.5490002013401316,1758.463925291438,0.02280048698226184,0.04051235762655491,3.5113112889680224e-31,3.6566808492267495,9.20723152768543,0.011060548507930815,0.016861703167670255,6.692913723997209,0.02181163625888499,0.04388513623248501,0.9513491255283429,644.8210117670386,1.6717582698724198,3.5787331779991507,3.5113112889680224e-31,3.5113112889680224e-31,5.705963419225764,0.0,0.0,6.646561520153303
30,100,0.01,0.1,125.0,0.01543116513172268,3.362828724272746,1.854564028775236,1284.1035985850644,0.01751752148950981,0.028180044465546887,3.5113112889680224e-31,2.651976884593682,6.719435288950416,0.011165229101041892,0.011681504718109793,3.907306023842199,0.014778567968475303,0.02848147776053731,0.677864685656796,471.70757675062794,1.195541499756841,2.564955232907499,3.5113112889680224e-31,3.5113112889680224e-31,3.2889408937232845,0.0,0.0,3.8272201289374648
30,100,0.01,0.1,150.0,0.014010291937861604,2.1924379798813862,1.4610704419432532,998.4513730963025,0.015259675528931324,0.02226683982824946,3.5113112889680224e-31,2.0791670727893585,5.261176893791955,0.011236655644126087,0.009101089330054907,2.530237775081104,0.011508053273386715,0.02069387203768564,0.5354331997587327,369.1206166681141,0.9319028308334623,1.9951691022439,3.5113112889680224e-31,3.5113112889680224e-31,2.1793409789131855,0.0,0.0,2.524954041512632
30,100,0.01,0.1,175.0,0.013265108908989257,1.4970511198505734,1.1917172040895243,816.3576502201462,0.014193628083124602,0.018887369172695137,3.5113112889680224e-31,1.7016236742288733,4.285375792357287,0.011288502191564563,0.007645375427014872,1.6973666109758412,0.009291577783612608,0.016391176435334154,0.4402237958509085,303.214097110711,0.7613931279305167,1.6727781901435577,3.5113112889680224e-31,3.5113112889680224e-31,1.5244443163056765,0.0,0.0,1.763848037897389
30,100,0.01,0.1,200.0,0.012682094632564131,1.1345414870260386,1.0058302434875581,690.2526891447085,0.013238407729517229,0.016928476091927377,3.5113112889680224e-31,1.432881337404934,3.6091100470521393,0.011327849435442345,0.006425031977550316,1.3337600607249585,0.007767103823804505,0.01353118089543452,0.3714066627473844,252.16474845108272,0.6418151471856314,1.3957837503091128,3.5113112889680224e-31,3.5113112889680224e-31,1.1299018546238033,0.0,0.0,1.2747356403861714
30,100,0.01,0.1,300.0,0.011914224932597856,0.45832960182679017,0.6191053702434416,423.7918312977804,0.012092494450264099,0.013662494906765101,3.5113112889680224e-31,0.8723384610389486,2.2228409220392646,0.011421238102512422,0.004010522680415615,0.5159087180454274,0.004905474189683801,0.007962431860466945,0.22487838126979132,157.81110776161105,0.3945873490536525,0.8551608278941467,3.5113112889680224e-31,3.5113112889680224e-31,0.469796656868358,0.0,0.0,0.5365759001074194
30,100,0.01,0.1,400.0,0.011680600316204782,0.25719601863447145,0.444932488631939,299.0019243172999,0.011843730433448984,0.012558928524160474,3.5113112889680224e-31,0.6349381530652004,1.5858078066679189,0.011468780581364735,0.0029549431940009974,0.2912813818623149,0.003539637271735497,0.005748533684779244,0.16208917844747084,110.84289442853877,0.2829910750250624,0.6034233541427654,3.5113112889680224e-31,3.5113112889680224e-31,0.2536343447542665,0.0,0.0,0.2951928561165992
30,100,0.01,0.1,500.0,0.01161187884465984,0.164496289311594,0.34892067547631517,233.03713063497693,0.011747717902197172,0.012164323258723596,3.5113112889680224e-31,0.49796955110134505,1.229493776491748,0.011497583448321651,0.0023208303305342856,0.18623321816612984,0.0028166471835715666,0.004562312998179419,0.12541348028716298,85.52737199643829,0.2213431636563731,0.46701293105486286,3.5113112889680224e-31,3.5113112889680224e-31,0.1642918022053418,0.0,0.0,0.19020405468164323
30,100,0.01,0.1,1000.0,0.011564341483430267,0.04711860919729705,0.17159966472829277,110.10773074818775,0.011590335183049028,0.011692180777749198,3.5113112889680224e-31,0.24089760979499583,0.5891559190477634,0.011555824048452762,0.00113088682223942,0.05097027260572562,0.0013673440105072309,0.002152104290740176,0.058249609690099444,40.658864962035665,0.10660793148538854,0.226673819275107,3.5113112889680224e-31,3.5113112889680224e-31,0.046737303310873106,0.0,0.0,0.05019550418990753
30,100,0.01,0.15,0.01,1521503113.2305691,1548929058526.6328,1558420355.4479725,1602400432539.3384,2177925078.8682675,5175901536.375998,3.5113112889680224e-31,2300114837.1915293,5413710360.578883,0.0003319538804134659,1794748972.0782154,1805374331025.6,2655816198.836952,6169465998.631677,1760024591.317542,1815897006796.06,2783358416.8469353,6276065186.226661,3.5113112889680224e-31,3.5113112889680224e-31,1548379784838.1042,0.0,0.0,1798345768891.6057
30,100,0.01,0.15,0.1,1660302.7015290994,1693343632.306659,2178156.143630357,2133846011.0064883,2322590.097896731,5653903.91217878,3.5113112889680224e-31,3100710.598544287,7247675.014154271,0.0019653977669751807,1940821.9394020475,1955973070.2021675,2850092.237388327,6669082.831762433,2064093.0241079554,1948529728.0543427,3062604.5615536384,6679725.134077048,3.5113112889680224e-31,3.5113112889680224e-31,1681949898.575437,0.0,0.0,1976560992.8735304
30,100,0.01,0.15,0.5,15104.071982473633,15469952.755994022,37951.172505705035,39358453.28810151,21361.282810192577,50897.5280822196,3.5113112889680224e-31,54500.28015051229,130689.3263255193,0.0035784629854787187,17080.935308108837,17919988.68001523,25847.6806261281,59361.33234472743,21679.399400838254,23006637.74732735,34302.017923644984,77056.0355333753,3.5113112889680224e-31,3.5113112889680224e-31,15257888.468406454,0.0,0.0,18194882.210260876
30,100,0.01,0.15,1.0,2058.318648281049,2055101.324650957,8447.025483000327,8479554.932834463,2934.9828152353452,7128.607983664067,3.5113112889680224e-31,11989.66177421412,28523.461018166483,0.004288872120028167,2336.9644866381827,2417790.0979159977,3588.589379791069,8498.484659564067,3908.8611619750877,3865661.9905396868,6305.829654819402,13517.692431332645,3.5113112889680224e-31,3.5113112889680224e-31,2118541.766829611,0.0,0.0,2471721.2797007095
30,100,0.01,0.15,3.0,94.59906723320265,97558.22424177956,967.5812907840997,982124.20078468,136.99697089904322,320.97035595245495,3.5113112889680224e-31,1382.4415035876673,3293.4208890734553,0.005836399994095635,107.8429939863445,115585.75684399418,163.53464020436323,380.43378714449057,379.32263931437984,376398.79804115783,644.8702881660654,1327.3467822036507,3.5113112889680224e-31,3.5113112889680224e-31,96834.41221610119,0.0,0.0,115943.61220697507
30,100,0.01,0.15,5.0,23.046422731784283,23817.713025643003,383.97648561636504,388449.52204185125,33.155127626997526,79.1831457303204,3.5113112889680224e-31,546.7490042225558,1303.6365964696352,0.0067909609393411695,26.21047775580125,28016.868734138592,39.794621016140674,96.03521096123175,143.9378991382851,145640.28139432197,246.81527169323277,523.1157793230883,3.5113112889680224e-31,3.5113112889680224e-31,24141.554919416256,0.0,0.0,28269.071356162523
30,100,0.01,0.15,7.0,9.2358098785031,9671.565510709508,212.71506186724537,215438.28638828057,13.775297073011254,33.23523610082674,3.5113112889680224e-31,305.2883880706888,721.1524437347122,0.007468569510989973,10.741479113837507,11424.44866092843,16.756166704187834,39.72265514037977,79.33989560649324,80633.92690100729,138.41098990363056,290.46238659858716,3.5113112889680224e-31,3.5113112889680224e-31,9654.728358277127,0.0,0.0,11275.906586023995
30,100,0.01,0.15,10.0,3.636182023057949,3713.8138916727594,117.69899962963082,118688.41366676953,5.291486694273657,12.622729464983983,3.5113112889680224e-31,166.05952476544655,396.67669434654925,0.008187676466195335,4.272452886973185,4339.380595334663,6.380271614130399,14.76363274735479,43.321869158888944,43857.514290209525,74.29760336355224,157.45826946143495,3.5113112889680224e-31,3.5113112889680224e-31,3751.8550901810377,0.0,0.0,4370.424672127016
30,100,0.01,0.15,15.0,1.2576956059486133,1289.1231148124089,60.01839445343264,60413.446039884104,1.8358467465215949,4.4044157332258065,3.5113112889680224e-31,86.0167984303486,203.94767906146947,0.008954832186371532,1.4538435843200586,1525.2648855731752,2.257413067733979,5.229312761787024,22.30824657086421,22408.98755812022,38.72298673203942,80.77197799954611,3.5113112889680224e-31,3.5113112889680224e-31,1299.496650896114,0.0,0.0,1503.7922008761896
30,100,0.01,0.15,20.0,0.6054547188940107,619.5797785240941,37.87620267697398,38585.92241863809,0.8782004114047184,2.108218763498118,3.5113112889680224e-31,54.622709403194385,128.79674837762545,0.009440961643857198,0.7105317163618037,746.825802512214,1.0764669930975044,2.4821408446756927,13.86840404929846,14118.445894139251,24.52335743244798,52.228249284100734,3.5113112889680224e-31,3.5113112889680224e-31,611.2555265052883,0.0,0.0,725.0944973914527
30,100,0.01,0.15,25.0,0.3549617952552987,338.600923879475,26.829368069590522,27183.052141698325,0.5069142138543994,1.1965776807182409,3.5113112889680224e-31,38.23413831943874,91.18391889537484,0.00977674986862619,0.4193923772117698,394.94562361952745,0.6104721347722293,1.394935789992459,9.786620337376885,10016.794215020724,17.369440190515423,36.486635233134464,3.5113112889680224e-31,3.5113112889680224e-31,354.7033382783577,0.0,0.0,409.4407353038433
30,100,0.01,0.15,50.0,0.05956642369812135,50.62131172263215,7.754809204550207,7912.967976303437,0.08193681066475496,0.18058029195617797,3.5113112889680224e-31,11.067109174626633,26.273269615680725,0.010577586795678405,0.06776704493367462,57.46198608875952,0.09617120536254528,0.21168707099693543,2.8290963862054723,2944.1207298239297,4.950540191948592,10.505472649032967,3.5113112889680224e-31,3.5113112889680224e-31,51.924570865967446,0.0,0.0,62.443769198605956
30,100,0.01,0.15,75.0,0.02720794145244359,16.950496709453482,3.955540802998174,4019.5218087473327,0.03455370322848173,0.06913795920023093,3.5113112889680224e-31,5.678034558828132,13.431896321714527,0.010892342670193072,0.02743412390358818,19.054525671729905,0.03659275717467366,0.0774656647461209,1.451722492113643,1477.8937796420114,2.575557404576004,5.319696612700402,3.5113112889680224e-31,3.5113112889680224e-31,17.377441103520802,0.0,0.0,20.273519991951154
30,100,0.01,0.15,100.0,0.0189416522426066,8.459315655142573,2.5640731843371336,2596.117064243725,0.02269914129186566,0.03848911608526499,3.5113112889680224e-31,3.6743590590389963,8.693758184525297,0.011060548507930815,0.01665681455324346,9.827645873659698,0.022329108623198226,0.04075398652855283,0.9384110288359417,955.901485771708,1.6663450990474835,3.4344091354616277,3.5113112889680224e-31,3.5113112889680224e-31,8.539281725537723,0.0,0.0,9.734627915471757
30,100,0.01,0.15,125.0,0.01572182427905683,5.010076969023077,1.8696212610298495,1887.7779024636761,0.017695366641601522,0.027153728514861013,3.5113112889680224e-31,2.6804226750536895,6.337350905518127,0.011165229101041892,0.012070066476126521,5.806043938671256,0.01498741891757021,0.027205581369981288,0.6831372926392052,692.6540490613329,1.2049238404599756,2.4760861550866125,3.5113112889680224e-31,3.5113112889680224e-31,4.909994857648086,0.0,0.0,5.6107934874258865
30,100,0.01,0.15,150.0,0.014035385394507443,3.1603336613378894,1.449284302868332,1481.9272365534473,0.015512007215450228,0.021774010209452573,3.5113112889680224e-31,2.098046190938374,4.969954692397202,0.011236655644126087,0.009317232281151491,3.6263132604778767,0.01150599265156842,0.020479964623894936,0.5228869172339917,543.8866731552408,0.9371800653730807,1.9560203889901129,3.5113112889680224e-31,3.5113112889680224e-31,3.182294545400762,0.0,0.0,3.7335548664348748
